date,pm2_5_mean,pm10_mean,co_mean,dust_mean,temperature_mean,humidity_mean,wind_speed_mean,wind_direction_mean,precipitation_sum,pressure_mean,hours_count
2023-06-30,9.983333333333333,14.262500000000001,186.625,0.6666666666666666,27.116666666666664,88.58333333333333,4.4624999999999995,185.58333333333334,19.7,982.475,24
2023-07-01,10.604166666666666,15.154166666666667,194.75,0.75,27.891666666666666,82.66666666666667,4.5625,171.83333333333334,12.3,982.5083333333333,24
2023-07-02,9.6,13.716666666666667,176.29166666666666,1.1666666666666667,26.825,88.125,4.941666666666666,142.41666666666666,23.6,983.5375,24
2023-07-03,7.175,10.120833333333334,151.83333333333334,0.0,26.2375,86.83333333333333,7.6375,170.95833333333334,14.1,984.2875,24
2023-07-04,5.116666666666666,7.233333333333333,145.54166666666666,0.0,25.520833333333332,87.29166666666667,8.729166666666666,174.95833333333334,16.400000000000002,984.5958333333333,24
2023-07-05,6.433333333333334,9.225,157.29166666666666,0.0,26.087500000000002,87.29166666666667,5.816666666666666,174.75,17.5,984.5666666666666,24
2023-07-06,7.116666666666667,10.241666666666667,168.58333333333334,0.0,27.491666666666664,82.75,4.716666666666667,175.33333333333334,0.30000000000000004,985.1166666666667,24
2023-07-07,8.708333333333334,12.716666666666667,188.875,0.3333333333333333,28.304166666666664,81.04166666666667,3.6166666666666667,164.45833333333334,0.4,984.75,24
2023-07-08,10.654166666666667,15.233333333333334,212.45833333333334,0.25,28.933333333333334,77.75,4.958333333333333,193.79166666666666,1.0999999999999999,984.6125000000001,24
2023-07-09,5.770833333333333,8.154166666666667,173.54166666666666,0.0,26.712500000000002,87.125,4.5625,174.70833333333334,12.1,985.0875,24
2023-07-10,6.633333333333333,9.454166666666667,204.08333333333334,0.0,26.058333333333334,90.79166666666667,3.8541666666666665,183.54166666666666,18.2,985.3208333333333,24
2023-07-11,8.137500000000001,11.512500000000001,179.66666666666666,0.0,26.65833333333333,85.0,4.633333333333334,160.79166666666666,4.2,985.1916666666666,24
2023-07-12,8.887500000000001,12.6625,192.29166666666666,0.0,26.170833333333334,86.375,3.6999999999999997,188.0,6.5,985.5458333333332,24
2023-07-13,9.129166666666666,13.2125,208.04166666666666,0.0,26.53333333333333,89.45833333333333,3.725,196.91666666666666,4.6,984.6875,24
2023-07-14,8.362499999999999,12.070833333333333,179.16666666666666,0.25,27.53333333333333,81.58333333333333,5.141666666666667,181.375,0.5,983.4833333333332,24
2023-07-15,11.779166666666667,16.520833333333332,200.45833333333334,0.4583333333333333,26.78333333333333,86.16666666666667,5.0,155.66666666666666,16.900000000000002,982.1750000000001,24
2023-07-16,10.5625,14.783333333333333,216.66666666666666,0.4166666666666667,26.116666666666664,90.58333333333333,3.733333333333333,196.91666666666666,6.9,980.9583333333334,24
2023-07-17,14.174999999999999,20.4875,228.66666666666666,2.1666666666666665,26.820833333333336,88.54166666666667,3.5833333333333335,219.79166666666666,8.1,979.375,24
2023-07-18,14.454166666666666,21.045833333333334,248.79166666666666,2.0416666666666665,28.004166666666666,84.79166666666667,2.9875000000000003,198.79166666666666,1.7000000000000002,978.8833333333333,24
2023-07-19,10.270833333333334,14.791666666666666,213.70833333333334,0.875,26.724999999999998,87.75,4.479166666666667,165.04166666666666,10.3,979.875,24
2023-07-20,8.7125,12.529166666666667,213.41666666666666,0.7083333333333334,26.129166666666666,89.875,3.358333333333333,171.45833333333334,6.4,982.0541666666667,24
2023-07-21,8.612499999999999,12.170833333333334,236.33333333333334,0.16666666666666666,26.787499999999998,89.625,2.783333333333333,176.04166666666666,20.0,984.4083333333333,24
2023-07-22,6.0375000000000005,8.591666666666667,224.08333333333334,0.0,27.958333333333332,86.33333333333333,3.5708333333333333,161.33333333333334,2.9000000000000004,985.3416666666667,24
2023-07-23,5.654166666666666,8.091666666666667,199.04166666666666,0.0,27.675,84.83333333333333,3.7083333333333335,175.66666666666666,25.2,985.2166666666667,24
2023-07-24,7.175,10.279166666666667,220.08333333333334,0.0,26.84166666666667,85.125,3.345833333333333,179.375,0.8,983.8625000000001,24
2023-07-25,7.6125,10.933333333333332,207.16666666666666,0.0,27.491666666666664,83.29166666666667,4.129166666666666,227.125,6.6000000000000005,983.8833333333333,24
2023-07-26,11.987499999999999,17.224999999999998,206.5,0.0,27.704166666666666,82.83333333333333,3.4291666666666667,196.125,2.7,983.6,24
2023-07-27,9.254166666666666,13.183333333333332,170.20833333333334,0.125,28.95,76.25,5.516666666666667,205.125,0.0,981.3791666666666,24
2023-07-28,6.983333333333333,10.025,171.20833333333334,0.25,28.370833333333334,76.45833333333333,6.391666666666667,177.16666666666666,0.7,978.9625,24
2023-07-29,6.208333333333333,8.875,174.20833333333334,0.0,25.462500000000002,97.33333333333333,4.8374999999999995,154.79166666666666,45.4,979.4041666666667,24
2023-07-30,5.491666666666667,7.833333333333333,161.08333333333334,0.0,25.7,93.125,6.558333333333334,168.41666666666666,29.900000000000002,980.0666666666666,24
2023-07-31,5.420833333333333,7.758333333333333,164.875,0.20833333333333334,25.224999999999998,93.79166666666667,5.8125,162.875,15.8,982.1958333333333,24
2023-08-01,7.120833333333334,10.358333333333333,177.16666666666666,0.7916666666666666,25.412499999999998,93.41666666666667,4.445833333333334,179.83333333333334,16.2,982.8000000000001,24
2023-08-02,7.829166666666667,11.429166666666667,185.875,1.2916666666666667,25.3,95.58333333333333,5.6000000000000005,174.75,13.0,982.6374999999999,24
2023-08-03,4.254166666666666,6.091666666666666,169.66666666666666,0.25,25.566666666666666,93.45833333333333,6.570833333333333,172.16666666666666,22.900000000000002,981.9166666666666,24
2023-08-04,5.395833333333333,7.958333333333333,178.95833333333334,1.25,24.929166666666664,97.29166666666667,6.829166666666667,170.45833333333334,35.8,983.9375,24
2023-08-05,5.8625,8.429166666666667,175.20833333333334,1.25,24.40416666666667,97.125,8.166666666666666,169.08333333333334,31.3,984.9333333333334,24
2023-08-06,5.891666666666667,8.520833333333334,177.70833333333334,1.375,24.099999999999998,98.875,7.958333333333333,168.95833333333334,16.9,983.0500000000001,24
2023-08-07,4.2375,5.983333333333333,167.0,0.16666666666666666,24.412499999999998,93.625,9.741666666666665,175.83333333333334,11.5,981.8416666666667,24
2023-08-08,4.404166666666667,6.254166666666666,162.375,0.25,24.27916666666667,96.20833333333333,8.054166666666667,173.04166666666666,16.5,983.0500000000001,24
2023-08-09,4.170833333333333,5.9624999999999995,155.25,0.25,25.083333333333332,91.125,6.016666666666667,164.04166666666666,7.8,984.6791666666667,24
2023-08-10,7.983333333333333,11.4125,184.16666666666666,0.625,25.770833333333332,88.08333333333333,5.820833333333333,171.79166666666666,5.4,984.5791666666668,24
2023-08-11,11.258333333333333,16.337500000000002,191.04166666666666,3.25,27.03333333333333,82.875,6.204166666666667,178.70833333333334,1.3,982.8249999999999,24
2023-08-12,14.479166666666666,21.495833333333334,195.75,5.875,26.708333333333332,85.125,6.279166666666666,171.125,1.6,981.8083333333334,24
2023-08-13,14.0875,21.925,201.91666666666666,8.208333333333334,26.808333333333334,85.58333333333333,5.2875000000000005,183.45833333333334,1.2,981.9,24
2023-08-14,15.854166666666666,23.3125,221.625,5.708333333333333,26.395833333333332,89.0,4.383333333333334,170.0,6.5,982.225,24
2023-08-15,10.529166666666667,15.241666666666667,212.75,2.2916666666666665,25.420833333333334,92.45833333333333,3.8166666666666664,130.0,33.1,982.9666666666667,24
2023-08-16,7.270833333333333,10.229166666666666,189.95833333333334,1.0,26.45,87.29166666666667,4.2875000000000005,197.0,7.3,983.7666666666668,24
2023-08-17,9.0375,12.679166666666667,202.33333333333334,0.125,27.2625,83.5,3.966666666666667,180.66666666666666,0.9,984.15,24
2023-08-18,12.379166666666668,17.554166666666667,224.41666666666666,0.4583333333333333,27.758333333333336,85.70833333333333,3.170833333333333,199.20833333333334,0.2,983.2125,24
2023-08-19,17.454166666666666,24.691666666666666,283.4166666666667,1.625,28.150000000000002,85.41666666666667,2.8166666666666664,193.95833333333334,0.30000000000000004,982.9,24
2023-08-20,20.108333333333334,28.133333333333336,294.2916666666667,1.4166666666666667,27.9375,85.41666666666667,2.6458333333333335,240.0,7.8,982.3333333333334,24
2023-08-21,15.345833333333333,21.395833333333332,251.375,0.7083333333333334,26.579166666666666,90.08333333333333,3.6625,154.54166666666666,5.9,983.4875000000001,24
2023-08-22,11.183333333333332,15.725,225.45833333333334,0.3333333333333333,26.72083333333333,86.33333333333333,4.416666666666667,156.95833333333334,8.2,983.8874999999999,24
2023-08-23,10.408333333333333,14.875,199.625,0.9166666666666666,26.025000000000002,89.5,4.166666666666667,190.95833333333334,18.0,983.0625,24
2023-08-24,9.183333333333334,13.270833333333334,187.75,1.125,26.40833333333333,88.08333333333333,5.0625,181.0,12.2,982.8375,24
2023-08-25,8.604166666666666,12.375,197.91666666666666,1.0,26.016666666666666,91.95833333333333,3.8333333333333335,176.25,10.0,983.4791666666666,24
2023-08-26,9.283333333333333,13.404166666666667,199.58333333333334,1.1666666666666667,25.683333333333334,92.20833333333333,4.954166666666667,168.95833333333334,7.0,983.3916666666668,24
2023-08-27,8.775,13.0,186.41666666666666,1.5833333333333333,25.483333333333334,93.33333333333333,5.3875,169.875,6.6,982.3625000000001,24
2023-08-28,11.216666666666667,16.525000000000002,206.08333333333334,1.2083333333333333,26.229166666666668,89.95833333333333,3.2083333333333335,146.875,10.7,981.2958333333332,24
2023-08-29,10.295833333333333,14.7125,239.33333333333334,0.0,26.416666666666668,90.95833333333333,2.5375,175.91666666666666,10.700000000000001,981.75,24
2023-08-30,6.4875,9.204166666666667,215.29166666666666,0.0,25.504166666666666,93.5,4.329166666666667,173.91666666666666,31.2,983.8208333333333,24
2023-08-31,8.258333333333333,11.775,310.5416666666667,0.0,26.1125,92.25,3.1875,166.16666666666666,27.900000000000002,983.9125,24
2023-09-01,9.5625,13.666666666666666,360.75,0.0,27.391666666666666,86.45833333333333,2.795833333333333,189.04166666666666,14.0,982.9916666666667,24
2023-09-02,8.033333333333333,11.533333333333333,332.9583333333333,0.0,26.766666666666666,89.75,3.5999999999999996,155.95833333333334,6.8,982.1291666666666,24
2023-09-03,14.0,20.120833333333334,371.9583333333333,0.0,27.2625,85.33333333333333,2.966666666666667,191.66666666666666,0.4,980.7916666666666,24
2023-09-04,12.612499999999999,18.195833333333333,312.3333333333333,0.0,27.162499999999998,88.0,4.3125,173.75,5.7,980.3249999999999,24
2023-09-05,8.299999999999999,11.870833333333332,291.7083333333333,0.0,25.6375,92.95833333333333,3.6999999999999997,143.58333333333334,35.1,982.8125,24
2023-09-06,7.2,10.2375,246.41666666666666,0.0,25.483333333333334,92.83333333333333,3.4625,159.375,39.7,984.8583333333332,24
2023-09-07,11.316666666666668,16.150000000000002,255.79166666666666,0.0,25.708333333333332,92.04166666666667,3.0875,196.5,17.099999999999998,985.1333333333333,24
2023-09-08,6.079166666666667,8.708333333333334,240.16666666666666,0.0,26.6375,87.33333333333333,3.9166666666666665,190.83333333333334,8.7,984.4250000000001,24
2023-09-09,6.0625,8.658333333333333,221.45833333333334,0.0,26.104166666666668,91.0,3.2083333333333335,174.375,20.7,982.6458333333334,24
2023-09-10,4.370833333333334,6.241666666666667,233.41666666666666,0.0,25.066666666666666,95.70833333333333,3.904166666666667,175.91666666666666,31.2,982.4083333333333,24
2023-09-11,6.083333333333333,8.6625,194.58333333333334,0.0,25.162499999999998,92.125,4.383333333333334,175.75,31.5,982.9166666666666,24
2023-09-12,5.6125,7.983333333333333,170.95833333333334,0.0,24.995833333333334,92.625,5.679166666666667,157.54166666666666,22.3,983.7375000000001,24
